cartodb_id,the_geom,name,id,symbolfld,nrel_id,cooling,nameplate,longitude,fuel,latitude,lakeocean,pca,state
623,0101000020E610000033333333339B54C06666666666C63D40,2358,61,Default Symbol,2358,2,75,-82.425,5,29.775,1,p101,FL
624,0101000020E610000033333333339B54C06666666666C63D40,2358,554,Default Symbol,2358,2,250.7,-82.425,2,29.775,1,p101,FL
625,0101000020E6100000CDCCCCCCCC9454C0CDCCCCCCCCAC3D40,2359,555,Default Symbol,2359,5,146.1,-82.325,3,29.675,1,p101,FL
626,0101000020E610000033333333335B54C00000000000603E40,2361,62,Default Symbol,2361,1,563.7,-81.425,5,30.375,0,p101,FL
627,0101000020E610000033333333335B54C00000000000603E40,2361,556,Default Symbol,2361,1,595,-81.425,2,30.375,0,p101,FL
628,0101000020E6100000CDCCCCCCCC0454C00000000000A03A40,2363,557,Default Symbol,2363,5,31.4,-80.075,3,26.625,1,p102,FL
629,0101000020E610000033333333337B54C06666666666063C40,2364,558,Default Symbol,2364,5,126.5,-81.925,3,28.025,1,p101,FL
630,0101000020E610000033333333337B54C03333333333133C40,2365,9,Default Symbol,2365,2,126,-81.925,5,28.075,1,p101,FL
631,0101000020E610000033333333337B54C03333333333133C40,2365,63,Default Symbol,2365,5,369,-81.925,3,28.075,1,p101,FL
632,0101000020E610000033333333337B54C03333333333133C40,2365,559,Default Symbol,2365,2,363.8,-81.925,2,28.075,1,p101,FL
633,0101000020E610000033333333331B55C09A99999999793E40,2367,64,Default Symbol,2367,2,75,-84.425,5,30.475,0,p101,FL
634,0101000020E610000033333333331B55C09A99999999793E40,2367,560,Default Symbol,2367,5,458.1,-84.425,3,30.475,0,p101,FL
635,0101000020E610000066666666660E55C00000000000203E40,2368,561,Default Symbol,2368,4,247,-84.225,3,30.125,0,p101,FL
636,0101000020E610000033333333333B55C06666666666164140,2371,562,Default Symbol,2371,2,3498.6,-84.925,2,34.175,0,p94,GA
637,0101000020E610000000000000005855C0CDCCCCCCCC1C4140,2372,65,Default Symbol,2372,2,375,-85.375,2,34.225,0,p94,GA
638,0101000020E610000000000000005855C0CDCCCCCCCC1C4140,2372,563,Default Symbol,2372,1,578,-85.375,2,34.225,0,p94,GA
639,0101000020E610000033333333330B55C0CDCCCCCCCC6C3F40,2375,564,Default Symbol,2375,1,163.2,-84.175,2,31.425,0,p94,GA
640,0101000020E610000000000000003855C0CDCCCCCCCCBC4040,2376,565,Default Symbol,2376,2,807.4,-84.875,2,33.475,0,p94,GA
641,0101000020E610000000000000003855C0CDCCCCCCCCBC4040,2376,66,Default Symbol,2376,2,807.4,-84.875,5,33.475,0,p94,GA
642,0101000020E610000066666666669E56C03333333333C34440,2378,566,Default Symbol,2378,1,141,-90.475,2,41.525,0,p70,IA
643,0101000020E610000033333333336B56C09A99999999494440,2382,567,Default Symbol,2382,1,644.3,-89.675,2,40.575,0,p82,IL
644,0101000020E610000033333333335B56C09A99999999894340,2383,568,Default Symbol,2383,2,1005.4,-89.425,2,39.075,1,p81,IL
645,0101000020E61000009A999999996156C06666666666D64240,2384,569,Default Symbol,2384,4,647.3,-89.525,3,37.675,0,p81,IL
646,0101000020E610000000000000000856C03333333333C34440,2390,570,Default Symbol,2390,1,360.4,-88.125,2,41.525,0,p80,IL
647,0101000020E610000033333333335B56C00000000000D04340,2391,571,Default Symbol,2391,2,1319,-89.425,2,39.625,1,p83,IL
648,0101000020E610000066666666666E56C09A99999999494440,2393,572,Default Symbol,2393,2,1785.6,-89.725,2,40.575,0,p82,IL
649,0101000020E6100000CDCCCCCCCC0456C00000000000D04440,2396,573,Default Symbol,2396,1,598.4,-88.075,2,41.625,0,p80,IL
650,0101000020E610000000000000003856C0CDCCCCCCCC9C4240,2398,574,Default Symbol,2398,1,1099.8,-88.875,2,37.225,0,p81,IL
651,0101000020E610000000000000007856C0CDCCCCCCCC1C4340,2399,575,Default Symbol,2399,2,1894.1,-89.875,2,38.225,1,p81,IL
652,0101000020E610000000000000008856C03333333333234440,2400,576,Default Symbol,2400,2,488,-90.125,2,40.275,0,p81,IL
653,0101000020E6100000CDCCCCCCCC5456C03333333333A34440,2401,577,Default Symbol,2401,1,306.3,-89.325,2,41.275,0,p81,IL
654,0101000020E610000000000000008856C09A99999999694340,2405,578,Default Symbol,2405,1,500.1,-90.125,2,38.825,0,p81,IL
655,0101000020E6100000CDCCCCCCCC6456C0CDCCCCCCCCDC4340,2407,579,Default Symbol,2407,2,667.7,-89.575,2,39.725,1,p82,IL
656,0101000020E610000066666666663E56C00000000000D04240,2409,580,Default Symbol,2409,2,272,-88.975,2,37.625,1,p81,IL
657,0101000020E610000033333333335B55C0CDCCCCCCCC5C4340,2411,581,Default Symbol,2411,1,1303.8,-85.425,2,38.725,0,p107,IN
658,0101000020E610000033333333338B55C0CDCCCCCCCCDC4340,2414,582,Default Symbol,2414,1,227.1,-86.175,2,39.725,0,p106,IN
659,0101000020E610000033333333338B55C0CDCCCCCCCCDC4340,2414,67,Default Symbol,2414,2,470.9,-86.175,2,39.725,0,p106,IN
660,0101000020E610000033333333338B55C0CDCCCCCCCCDC4340,2414,10,Default Symbol,2414,1,314.7,-86.175,5,39.725,0,p106,IN
661,0101000020E610000033333333339B55C0CDCCCCCCCCBC4340,2415,583,Default Symbol,2415,2,301.6,-86.425,2,39.475,0,p107,IN
662,0101000020E61000009A99999999D155C03333333333434340,2416,584,Default Symbol,2416,1,804.9,-87.275,2,38.525,0,p107,IN
663,0101000020E61000009A99999999D155C03333333333434340,2416,68,Default Symbol,2416,2,1341.8,-87.275,2,38.525,0,p107,IN
664,0101000020E61000000000000000C855C06666666666D64440,2417,585,Default Symbol,2417,2,413.1,-87.125,2,41.675,1,p105,IN
665,0101000020E61000003333333333BB55C0CDCCCCCCCCDC4440,2419,586,Default Symbol,2419,2,540,-86.925,2,41.725,1,p105,IN
666,0101000020E61000003333333333DB55C06666666666F64340,2420,587,Default Symbol,2420,1,1062,-87.425,2,39.925,0,p105,IN
667,0101000020E61000006666666666CE55C03333333333634340,2421,588,Default Symbol,2421,4,618,-87.225,2,38.775,0,p107,IN
668,0101000020E610000066666666667E55C09A99999999094440,2422,589,Default Symbol,2422,5,328,-85.975,3,40.075,0,p106,IN
669,0101000020E6100000CDCCCCCCCC7455C03333333333234340,2423,590,Default Symbol,2423,1,300,-85.825,2,38.275,0,p107,IN
670,0101000020E61000003333333333DB55C03333333333C34340,2424,69,Default Symbol,2424,5,304.5,-87.425,2,39.525,0,p105,IN
671,0101000020E61000003333333333DB55C03333333333C34340,2424,591,Default Symbol,2424,1,860.2,-87.425,2,39.525,0,p105,IN
672,0101000020E6100000CDCCCCCCCCD455C00000000000F04240,2425,592,Default Symbol,2425,1,368.9,-87.325,2,37.875,0,p107,IN
673,0101000020E61000000000000000B853C09A99999999894140,2426,593,Default Symbol,2426,5,245.8,-78.875,3,35.075,0,p98,NC
674,0101000020E610000033333333333B55C03333333333E34340,2427,594,Default Symbol,2427,2,33,-84.925,2,39.775,0,p107,IN
675,0101000020E61000000000000000A856C03333333333434540,2429,595,Default Symbol,2429,1,15,-90.625,2,42.525,0,p70,IA
676,0101000020E61000000000000000A856C03333333333434540,2429,70,Default Symbol,2429,1,66.2,-90.625,5,42.525,0,p70,IA
677,0101000020E61000003333333333CB56C09A99999999A94540,2430,596,Default Symbol,2430,1,274.5,-91.175,2,43.325,0,p69,IA
678,0101000020E610000066666666668E56C03333333333E34440,2431,597,Default Symbol,2431,2,218.5,-90.225,5,41.775,0,p70,IA
679,0101000020E61000000000000000E856C0CDCCCCCCCCFC4440,2433,598,Default Symbol,2433,1,213.4,-91.625,2,41.975,0,p70,IA
680,0101000020E6100000CDCCCCCCCC3457C03333333333034540,2434,599,Default Symbol,2434,2,119.1,-92.825,5,42.025,0,p70,IA
681,0101000020E61000009A999999995157C03333333333834640,2435,600,Default Symbol,2435,4,585.9,-93.275,3,45.025,0,p43,MN
682,0101000020E61000000000000000F857C06666666666964440,2436,71,Default Symbol,2436,2,922.504,-95.875,2,41.175,0,p45,IA
683,0101000020E61000000000000000F857C06666666666964440,2436,601,Default Symbol,2436,1,725.8,-95.875,2,41.175,0,p45,IA
684,0101000020E610000000000000001858C09A99999999294540,2437,602,Default Symbol,2437,1,1046,-96.375,2,42.325,0,p45,IA
685,0101000020E61000000000000000C856C03333333333634440,2438,603,Default Symbol,2438,1,212,-91.125,2,40.775,0,p70,IA
686,0101000020E6100000CDCCCCCCCC6457C03333333333034540,2439,604,Default Symbol,2439,2,108.8,-93.575,2,42.025,0,p70,IA
687,0101000020E610000033333333331B57C03333333333434540,2440,605,Default Symbol,2440,1,51.5,-92.425,2,42.525,0,p69,IA
688,0101000020E610000000000000009857C00000000000904440,2442,606,Default Symbol,2442,5,84.8,-94.375,3,41.125,1,p70,IA
689,0101000020E61000009A999999993159C06666666666964240,2444,607,Default Symbol,2444,2,50,-100.775,5,37.175,1,p53,KS
690,0101000020E61000006666666666FE58C0CDCCCCCCCCDC4240,2445,608,Default Symbol,2445,2,149,-99.975,5,37.725,0,p53,KS
691,0101000020E6100000CDCCCCCCCCB458C06666666666364340,2446,609,Default Symbol,2446,2,81.6,-98.825,5,38.425,0,p53,KS
692,0101000020E610000066666666665E58C09A99999999E94240,2448,610,Default Symbol,2448,2,526,-97.475,5,37.825,0,p53,KS
693,0101000020E61000003333333333AB57C00000000000304340,2449,611,Default Symbol,2449,2,1578,-94.675,2,38.375,1,p53,KS
694,0101000020E6100000CDCCCCCCCC5458C09A99999999C94240,2450,612,Default Symbol,2450,2,349,-97.325,5,37.575,0,p53,KS
695,0101000020E610000033333333337B58C03333333333034340,2452,613,Default Symbol,2452,2,172,-97.925,5,38.025,0,p53,KS
696,0101000020E61000009A99999999D157C03333333333834340,2453,614,Default Symbol,2453,2,566,-95.275,2,39.025,0,p53,KS
697,0101000020E6100000CDCCCCCCCCE457C09A99999999894340,2454,615,Default Symbol,2454,2,232,-95.575,2,39.075,0,p53,KS
698,0101000020E61000000000000000E857C09A99999999894240,2455,616,Default Symbol,2455,2,58.7,-95.625,5,37.075,0,p53,KS
699,0101000020E61000000000000000A857C09A99999999894340,2456,617,Default Symbol,2456,2,165.7,-94.625,5,39.075,0,p53,KS
700,0101000020E61000000000000000A857C00000000000904340,2457,618,Default Symbol,2457,1,239.1,-94.625,2,39.125,0,p53,KS
701,0101000020E610000000000000003859C0CDCCCCCCCCFC4240,2458,619,Default Symbol,2458,2,109.4,-100.875,5,37.975,0,p52,KS
702,0101000020E61000000000000000A854C00000000000104340,2459,620,Default Symbol,2459,2,280.5,-82.625,2,38.125,0,p110,KY
703,0101000020E610000066666666662E55C03333333333E34240,2460,621,Default Symbol,2460,2,757.1,-84.725,2,37.775,1,p109,KY
704,0101000020E61000009A999999994155C03333333333634340,2461,622,Default Symbol,2461,2,2225.9,-85.025,2,38.775,0,p109,KY
705,0101000020E610000000000000007855C06666666666164340,2464,623,Default Symbol,2464,5,660,-85.875,3,38.175,0,p109,KY
706,0101000020E610000033333333337B55C09A99999999094340,2465,624,Default Symbol,2465,2,1717.2,-85.925,2,38.075,0,p109,KY
707,0101000020E6100000CDCCCCCCCCC455C09A99999999E94240,2466,625,Default Symbol,2466,1,445.3,-87.075,2,37.825,0,p108,KY
708,0101000020E61000006666666666BE55C03333333333A34240,2467,626,Default Symbol,2467,2,2558.2,-86.975,2,37.275,0,p108,KY
709,0101000020E61000009A999999993156C06666666666964240,2468,627,Default Symbol,2468,1,1750,-88.775,2,37.175,0,p93,KY
710,0101000020E61000009A99999999B155C06666666666F64240,2469,628,Default Symbol,2469,2,602,-86.775,2,37.925,0,p108,KY
711,0101000020E61000003333333333DB55C0CDCCCCCCCCDC4440,72728,629,Default Symbol,72728,2,81.9,-87.425,5,41.725,1,p105,IN
712,0101000020E61000009A999999998152C03333333333634440,72730,630,Default Symbol,72730,2,184.5,-74.025,5,40.775,1,p127,NY
713,0101000020E610000066666666667E52C03333333333634440,72731,631,Default Symbol,72731,2,204,-73.975,5,40.775,1,p127,NY
714,0101000020E61000006666666666DE51C00000000000704540,72745,632,Default Symbol,72745,5,900,-71.475,3,42.875,0,p130,NH
715,0101000020E610000000000000001853C00000000000304440,72748,633,Default Symbol,72748,5,777.6,-76.375,3,40.375,1,p122,PA
716,0101000020E610000066666666666E58C09A99999999294040,72749,634,Default Symbol,72749,5,809.6,-97.725,3,32.325,0,p63,TX
717,0101000020E61000006666666666DE51C00000000000104540,72752,635,Default Symbol,72752,6,578,-71.475,3,42.125,1,p131,MA
718,0101000020E610000066666666665E55C0CDCCCCCCCC7C4540,72767,636,Default Symbol,72767,5,33.1,-85.475,3,42.975,0,p103,MI
719,0101000020E61000000000000000B85AC00000000000104040,72775,637,Default Symbol,72775,5,287,-106.875,3,32.125,1,p31,NM
720,0101000020E610000033333333337B5EC06666666666B64240,72779,638,Default Symbol,72779,5,32,-121.925,3,37.425,1,p9,CA
721,0101000020E610000000000000004857C09A99999999393E40,72780,639,Default Symbol,72780,2,12.1,-93.125,1,30.225,1,p58,LA
722,0101000020E610000000000000002852C06666666666F64440,72783,640,Default Symbol,72783,5,56,-72.625,3,41.925,0,p132,CT
723,0101000020E61000009A99999999E155C03333333333933F40,72793,641,Default Symbol,72793,2,69,-87.525,1,31.575,0,p90,AL
724,0101000020E610000066666666669E5AC00000000000B04140,72813,642,Default Symbol,72813,2,45,-106.475,5,35.375,1,p31,NM
725,0101000020E6100000CDCCCCCCCC8453C03333333333434540,72820,643,Default Symbol,72820,5,67,-78.075,3,42.525,0,p127,NY
726,0101000020E61000000000000000B85CC06666666666364240,72826,644,Default Symbol,72826,5,558.5,-114.875,3,36.425,1,p13,NV
727,0101000020E61000009A99999999D153C00000000000904240,72862,645,Default Symbol,72862,2,71.2,-79.275,1,37.125,0,p99,VA
728,0101000020E61000006666666666BE5CC06666666666364240,72914,646,Default Symbol,72914,6,600.6,-114.975,3,36.425,1,p13,NV
729,0101000020E610000066666666664E57C03333333333A34140,72929,647,Default Symbol,72929,2,1915.688,-93.225,4,35.275,0,p85,AR
730,0101000020E610000033333333333B5CC09A99999999A94040,72931,648,Default Symbol,72931,5,713,-112.925,3,33.325,1,p28,AZ
731,0101000020E6100000CDCCCCCCCCF450C03333333333634740,72938,649,Default Symbol,72938,2,37.5,-67.825,1,46.775,0,p134,ME
732,0101000020E610000000000000007852C03333333333634440,72951,650,Default Symbol,72951,6,1290,-73.875,3,40.775,0,p127,NY
733,0101000020E6100000CDCCCCCCCC7452C03333333333234540,72955,651,Default Symbol,72955,6,1323,-73.825,3,42.275,0,p127,NY
734,0101000020E6100000CDCCCCCCCCA455C00000000000304040,72973,652,Default Symbol,72973,5,1304,-86.575,3,32.375,0,p90,AL
735,0101000020E61000000000000000D856C03333333333A34140,73009,653,Default Symbol,73009,1,120,-91.375,5,35.275,0,p85,AR
736,0101000020E61000009A999999996158C09A99999999393E40,73051,654,Default Symbol,73051,5,727.8,-97.525,3,30.225,0,p64,TX
737,0101000020E6100000CDCCCCCCCCB457C06666666666C63D40,73072,655,Default Symbol,73072,5,914.6,-94.825,3,29.775,0,p66,TX
738,0101000020E610000033333333331B51C00000000000504740,73085,656,Default Symbol,73085,2,39.6,-68.425,1,46.625,0,p134,ME
739,0101000020E610000033333333338B51C06666666666364640,73093,657,Default Symbol,73093,2,39.6,-70.175,1,44.425,0,p134,ME
740,0101000020E610000066666666661E54C00000000000504440,73098,658,Default Symbol,73098,2,2022.46,-80.475,4,40.625,0,p115,PA
741,0101000020E6100000CDCCCCCCCCD452C00000000000504440,73155,659,Default Symbol,73155,5,1300,-75.325,3,40.625,0,p122,PA
742,0101000020E61000000000000000D85CC00000000000D04140,73184,660,Default Symbol,73184,6,688.4,-115.375,3,35.625,0,p13,NV
743,0101000020E61000000000000000B85EC0CDCCCCCCCC3C4540,73195,661,Default Symbol,73195,2,40,-122.875,1,42.475,0,p6,OR
744,0101000020E61000009A99999999F152C03333333333034640,73215,662,Default Symbol,73215,2,55.5,-75.775,1,44.025,0,p127,NY
745,0101000020E61000003333333333AB5CC00000000000D04040,73256,664,Default Symbol,73256,5,591,-114.675,3,33.625,1,p10,CA
746,0101000020E6100000CDCCCCCCCC4458C00000000000104240,73271,665,Default Symbol,73271,2,22.7,-97.075,5,36.125,1,p50,OK
747,0101000020E610000033333333339B51C06666666666964640,73276,666,Default Symbol,73276,2,45.7,-70.425,1,45.175,1,p134,ME
748,0101000020E610000033333333330B56C03333333333A34440,73309,667,Default Symbol,73309,2,2590,-88.175,4,41.275,0,p80,IL
749,0101000020E610000033333333337B54C03333333333533E40,73311,668,Default Symbol,73311,5,598.1,-81.925,3,30.325,1,p101,FL
750,0101000020E6100000CDCCCCCCCCE457C09A99999999793D40,73318,669,Default Symbol,73318,5,675.6,-95.575,3,29.475,0,p67,TX
751,0101000020E61000006666666666EE51C00000000000D04540,73332,670,Default Symbol,73332,2,20,-71.725,1,43.625,0,p130,NH
752,0101000020E61000000000000000C855C0CDCCCCCCCC5C4140,73358,671,Default Symbol,73358,1,3611.1,-87.125,4,34.725,0,p89,AL
753,0101000020E6100000CDCCCCCCCC3451C09A99999999494640,73384,672,Default Symbol,73384,2,72,-68.825,5,44.575,0,p134,ME
754,0101000020E61000000000000000685EC0CDCCCCCCCC7C4440,73408,673,Default Symbol,73408,2,11.4,-121.625,1,40.975,0,p9,CA
755,0101000020E6100000CDCCCCCCCC5456C09A99999999094540,73422,674,Default Symbol,73422,2,2614.3,-89.325,4,42.075,0,p80,IL
756,0101000020E610000000000000008853C0CDCCCCCCCC7C4340,73447,675,Default Symbol,73447,5,1329,-78.125,3,38.975,0,p100,VA
757,0101000020E610000033333333335B55C03333333333234640,73458,676,Default Symbol,73458,2,44,-85.425,1,44.275,1,p103,MI
758,0101000020E6100000CDCCCCCCCC1456C09A99999999C94040,73473,677,Default Symbol,73473,5,801,-88.325,3,33.575,0,p88,MS
759,0101000020E61000009A99999999F156C06666666666564340,73480,678,Default Symbol,73480,2,1239.8,-91.775,4,38.675,0,p72,MO
760,0101000020E6100000CDCCCCCCCC1453C06666666666364340,73485,679,Default Symbol,73485,1,2010.97,-76.325,4,38.425,0,p123,MD
761,0101000020E61000006666666666AE53C0CDCCCCCCCC3C4440,73488,680,Default Symbol,73488,2,98,-78.725,2,40.475,1,p122,PA
762,0101000020E61000009A999999996154C06666666666463C40,73503,681,Default Symbol,73503,5,693.5,-81.525,3,28.275,1,p101,FL
763,0101000020E610000033333333332B52C03333333333E34440,73511,682,Default Symbol,73511,5,78.2,-72.675,3,41.775,1,p132,CT
764,0101000020E61000006666666666FE50C09A99999999694740,73519,683,Default Symbol,73519,1,19,-67.975,5,46.825,0,p134,ME
765,0101000020E610000033333333338B5DC00000000000F04040,73532,684,Default Symbol,73532,5,55.8,-118.175,3,33.875,1,p10,CA
766,0101000020E61000000000000000E852C0CDCCCCCCCCFC4540,73535,685,Default Symbol,73535,5,62.9,-75.625,3,43.975,0,p127,NY
767,0101000020E6100000CDCCCCCCCCC456C09A99999999393E40,73538,686,Default Symbol,73538,5,570,-91.075,3,30.225,0,p58,LA
768,0101000020E6100000CDCCCCCCCC6454C0CDCCCCCCCC6C3C40,73583,687,Default Symbol,73583,5,70,-81.575,3,28.425,1,p101,FL
769,0101000020E610000066666666663E55C06666666666B64040,73618,688,Default Symbol,73618,5,539.7,-84.975,3,33.425,0,p94,GA
770,0101000020E61000003333333333BB5EC00000000000504740,73622,689,Default Symbol,73622,6,593.3,-122.925,3,46.625,0,p2,WA
771,0101000020E61000000000000000D852C09A99999999E94340,73636,690,Default Symbol,73636,2,67,-75.375,2,39.825,0,p122,PA
772,0101000020E610000066666666664E56C00000000000B04040,73667,691,Default Symbol,73667,5,792.9,-89.225,3,33.375,1,p88,MS
773,0101000020E61000006666666666CE57C0CDCCCCCCCC1C4240,73669,692,Default Symbol,73669,5,1065.8,-95.225,3,36.225,0,p51,OK
774,0101000020E610000000000000007855C0CDCCCCCCCC5C4540,73701,693,Default Symbol,73701,5,23,-85.875,3,42.725,1,p103,MI
775,0101000020E610000000000000004858C03333333333A34340,73702,694,Default Symbol,73702,2,8,-97.125,5,39.275,1,p53,KS
776,0101000020E610000033333333338B56C09A99999999E94440,73716,695,Default Symbol,73716,2,180,-90.175,2,41.825,0,p70,IA
777,0101000020E6100000CDCCCCCCCC3456C06666666666164440,73718,696,Default Symbol,73718,2,1188,-88.825,4,40.175,1,p83,IL
778,0101000020E6100000CDCCCCCCCCD45EC06666666666764540,73720,697,Default Symbol,73720,2,7.5,-123.325,1,42.925,1,p6,OR
779,0101000020E61000006666666666AE5DC0CDCCCCCCCC3C4640,73721,698,Default Symbol,73721,2,7.5,-118.725,1,44.475,0,p5,OR
780,0101000020E61000003333333333FB53C09A99999999694040,73740,699,Default Symbol,73740,1,99.2,-79.925,2,32.825,0,p96,SC
781,0101000020E61000000000000000A85AC0CDCCCCCCCCFC4640,73761,700,Default Symbol,73761,2,46.1,-106.625,2,45.975,1,p20,MT
782,0101000020E610000066666666663E54C00000000000F04040,73765,701,Default Symbol,73765,5,668.5,-80.975,3,33.875,0,p96,SC
783,0101000020E610000033333333331B56C06666666666B64040,73770,702,Default Symbol,73770,2,64,-88.425,1,33.425,0,p88,MS
784,0101000020E61000009A999999997158C03333333333234040,73772,703,Default Symbol,73772,2,2539.36,-97.775,4,32.275,1,p63,TX
785,0101000020E61000009A999999991156C03333333333234640,73776,704,Default Symbol,73776,5,53,-88.275,3,44.275,0,p76,WI
786,0101000020E61000003333333333EB57C00000000000304440,73813,705,Default Symbol,73813,1,847.5,-95.675,4,40.375,0,p41,NE
787,0101000020E61000000000000000485EC09A99999999294340,73844,706,Default Symbol,73844,5,530,-121.125,3,38.325,1,p9,CA
788,0101000020E61000009A999999999155C09A99999999294540,73854,707,Default Symbol,73854,5,1176,-86.275,3,42.325,1,p104,MI
789,0101000020E61000006666666666FE53C03333333333E34240,73855,708,Default Symbol,73855,1,82.4,-79.975,1,37.775,0,p99,VA
790,0101000020E61000006666666666EE5DC00000000000F04640,73863,709,Default Symbol,73863,5,287,-119.725,3,45.875,0,p5,OR
791,0101000020E6100000CDCCCCCCCC4453C00000000000904140,73867,710,Default Symbol,73867,2,50,-77.075,1,35.125,0,p98,NC
792,0101000020E61000003333333333BB55C03333333333034440,73869,711,Default Symbol,73869,2,24.1,-86.925,2,40.025,0,p105,IN
793,0101000020E61000006666666666FE5BC06666666666B64040,73881,712,Default Symbol,73881,2,30,-111.975,5,33.425,0,p28,AZ
794,0101000020E61000009A99999999C151C06666666666D64440,73939,713,Default Symbol,73939,5,77,-71.025,3,41.675,1,p131,MA
795,0101000020E6100000CDCCCCCCCCC454C09A99999999C94440,73944,714,Default Symbol,73944,2,970,-83.075,4,41.575,1,p111,OH
796,0101000020E610000066666666664E57C03333333333D33E40,73950,715,Default Symbol,73950,2,61.5,-93.225,1,30.825,1,p58,LA
797,0101000020E6100000CDCCCCCCCCC457C09A99999999B93D40,73961,716,Default Symbol,73961,5,1176,-95.075,3,29.725,1,p67,TX
798,0101000020E61000006666666666CE5DC0CDCCCCCCCCDC4140,73974,717,Default Symbol,73974,2,57,-119.225,1,35.725,1,p10,CA
799,0101000020E61000009A999999991153C03333333333E34340,73982,718,Default Symbol,73982,5,560,-76.275,3,39.775,0,p122,PA
800,0101000020E610000066666666665E54C03333333333434440,74066,72,Default Symbol,74066,1,2,-81.475,5,40.525,0,p112,OH
801,0101000020E610000066666666665E54C03333333333434440,74066,719,Default Symbol,74066,1,27.5,-81.475,2,40.525,0,p112,OH
802,0101000020E61000009A999999991156C00000000000B04440,74075,720,Default Symbol,74075,2,2018.6,-88.275,4,41.375,0,p80,IL
803,0101000020E610000066666666667E54C09A99999999094440,74076,721,Default Symbol,74076,5,678.3,-81.975,3,40.075,0,p112,OH
804,0101000020E61000009A99999999F156C00000000000104540,74091,722,Default Symbol,74091,2,660.13,-91.775,4,42.125,0,p70,IA
805,0101000020E610000033333333333B55C06666666666564140,74097,723,Default Symbol,74097,5,1192,-84.925,3,34.675,0,p94,GA
806,0101000020E61000009A99999999D157C06666666666964540,74132,724,Default Symbol,74132,2,37.5,-95.275,2,43.175,1,p45,IA
807,0101000020E61000009A999999994158C0CDCCCCCCCC9C4240,74134,725,Default Symbol,74134,2,26.5,-97.025,5,37.225,0,p53,KS
808,0101000020E61000003333333333AB57C06666666666364040,74161,726,Default Symbol,74161,5,467.7,-94.675,3,32.425,1,p57,TX
809,0101000020E610000000000000002854C00000000000F04040,74166,727,Default Symbol,74166,2,61.2,-80.625,1,33.875,0,p96,SC
810,0101000020E61000009A99999999B153C0CDCCCCCCCC3C4440,74169,728,Default Symbol,74169,2,57.6,-78.775,2,40.475,1,p122,PA
811,0101000020E6100000CDCCCCCCCC9454C0CDCCCCCCCCEC3F40,74182,729,Default Symbol,74182,2,1876.145,-82.325,4,31.925,0,p94,GA
812,0101000020E61000009A999999995154C03333333333234040,74185,730,Default Symbol,74185,5,596.6,-81.275,3,32.275,1,p94,GA
813,0101000020E6100000CDCCCCCCCCA453C00000000000504140,74205,731,Default Symbol,74205,2,34.7,-78.575,2,34.625,0,p98,NC
814,0101000020E61000006666666666DE5DC03333333333A34140,74208,732,Default Symbol,74208,5,623,-119.475,3,35.275,1,p10,CA
815,0101000020E610000066666666669E5EC03333333333634840,74237,733,Default Symbol,74237,5,176.4,-122.475,3,48.775,1,p1,WA
816,0101000020E61000006666666666DE51C03333333333E34440,74293,734,Default Symbol,74293,5,596,-71.475,3,41.775,1,p133,RI
817,0101000020E610000033333333334B58C06666666666164440,74298,735,Default Symbol,74298,1,19,-97.175,5,40.175,0,p40,NE
818,0101000020E610000033333333330B5FC03333333333634440,74306,736,Default Symbol,74306,2,18.8,-124.175,1,40.775,1,p9,CA
819,0101000020E61000009A99999999B152C00000000000104440,74307,737,Default Symbol,74307,5,1338,-74.775,3,40.125,0,p122,PA
820,0101000020E61000003333333333FB53C00000000000F04340,74339,738,Default Symbol,74339,5,677,-79.925,3,39.875,0,p115,PA
821,0101000020E61000003333333333CB54C0CDCCCCCCCCFC4440,74349,739,Default Symbol,74349,2,1236.472,-83.175,4,41.975,1,p103,MI
822,0101000020E61000009A999999997157C06666666666B64140,74365,740,Default Symbol,74365,5,185,-93.775,3,35.425,0,p56,AR
823,0101000020E61000003333333333BB51C03333333333234540,74408,741,Default Symbol,74408,5,872.2,-70.925,3,42.275,1,p131,MA
824,0101000020E610000066666666661E58C03333333333634040,74413,742,Default Symbol,74413,5,1850.8,-96.475,3,32.775,1,p63,TX
825,0101000020E6100000CDCCCCCCCC0458C03333333333C34440,74417,743,Default Symbol,74417,1,577,-96.075,4,41.525,0,p41,NE
826,0101000020E61000009A999999997152C03333333333434540,74428,744,Default Symbol,74428,5,72,-73.775,3,42.525,0,p127,NY
827,0101000020E610000066666666668E5EC09A99999999894740,74466,745,Default Symbol,74466,5,318.3,-122.225,3,47.075,0,p1,WA
828,0101000020E61000000000000000C854C09A99999999A94440,74474,746,Default Symbol,74474,5,739.5,-83.125,3,41.325,1,p111,OH
829,0101000020E61000009A99999999D156C09A99999999E94540,74475,747,Default Symbol,74475,2,30.4,-91.275,1,43.825,0,p46,WI
830,0101000020E61000000000000000085EC09A99999999494240,74479,748,Default Symbol,74479,5,60.3,-120.125,3,36.575,0,p9,CA
831,0101000020E610000066666666662E5AC00000000000504340,74486,749,Default Symbol,74486,6,541,-104.725,3,38.625,0,p34,CO
832,0101000020E61000009A99999999A155C09A99999999294040,74507,750,Default Symbol,74507,5,97,-86.525,3,32.325,0,p90,AL
833,0101000020E61000009A99999999D154C06666666666564540,74509,751,Default Symbol,74509,2,28.9,-83.275,2,42.675,1,p103,MI
