,Unnamed: 0,Unnamed: 0.1,place,cooling,lon,fuel,lat,state,dischargefile,f,c
319,319,868,75065,5,-76.475,3,43.475,NY,769_1230.tsv,Gas,CC-RC
320,320,870,75069,5,-78.925,3,42.975,NY,759_1181.tsv,Gas,CC-RC
321,321,872,75088,5,-117.175,3,33.725,CA,574_416.tsv,Gas,CC-RC
322,322,873,75123,5,-101.775,3,33.575,TX,571_724.tsv,Gas,CC-RC
323,323,876,75131,5,-97.975,3,33.125,TX,562_800.tsv,Gas,CC-RC
324,324,877,75132,5,-84.475,3,33.825,GA,576_1070.tsv,Gas,CC-RC
325,325,878,75143,5,-84.375,3,42.275,MI,745_1072.tsv,Gas,CC-RC
326,326,880,75155,5,-81.125,3,32.325,SC,546_1137.tsv,Gas,CC-RC
327,327,882,75164,5,-121.925,3,37.375,CA,647_321.tsv,Gas,CC-RC
328,328,883,75179,5,-82.825,3,34.375,SC,587_1103.tsv,Gas,CC-RC
329,329,889,75260,5,-74.275,3,40.675,NJ,713_1274.tsv,Gas,CC-RC
330,330,891,75304,5,-95.925,3,34.725,OK,594_841.tsv,Gas,CC-RC
331,331,892,75325,5,-119.575,3,36.575,CA,631_368.tsv,Gas,CC-RC
332,332,895,75393,5,-89.475,3,35.575,TN,611_970.tsv,Gas,CC-RC
333,333,897,75441,5,-115.125,3,36.225,NV,624_457.tsv,Gas,CC-RC
334,334,899,75507,5,-86.725,3,32.375,AL,547_1025.tsv,Gas,CC-RC
335,335,900,75538,5,-78.725,3,43.175,NY,763_1185.tsv,Gas,CC-RC
336,336,901,75568,5,-121.975,3,37.425,CA,648_320.tsv,Gas,CC-RC
337,337,902,75585,5,-71.375,3,42.625,MA,752_1332.tsv,Gas,CC-RC
338,338,903,75599,5,-75.075,3,40.825,PA,716_1258.tsv,Gas,CC-RC
339,339,904,75616,5,-107.775,3,32.275,NM,545_604.tsv,Gas,CC-RC
340,340,907,75666,5,-118.325,3,34.225,CA,584_393.tsv,Gas,CC-RC
341,341,908,75668,5,-89.175,3,34.825,MS,596_976.tsv,Gas,CC-RC
342,342,915,75818,5,-112.875,3,33.325,AZ,566_502.tsv,Gas,CC-RC
343,343,917,75820,5,-121.725,3,37.225,CA,644_325.tsv,Gas,CC-RC
344,344,918,75856,5,-73.125,3,41.225,CT,724_1297.tsv,Gas,CC-RC
345,345,922,75890,5,-122.975,3,46.125,WA,822_300.tsv,Gas,CC-RC
346,346,923,75909,6,-114.925,3,36.375,NV,627_461.tsv,Gas,CC-DC
347,347,924,75937,5,-117.725,3,35.025,CA,600_405.tsv,Gas,CC-RC
348,348,926,75977,5,-87.075,3,34.675,AL,593_1018.tsv,Gas,CC-RC
349,349,930,76096,5,-117.125,3,32.675,CA,553_417.tsv,Gas,CC-RC
350,350,931,76097,5,-117.175,3,32.675,CA,553_416.tsv,Gas,CC-RC
351,351,932,76098,5,-117.125,3,32.625,CA,552_417.tsv,Gas,CC-RC
352,352,936,76160,5,-70.825,3,43.125,NH,762_1343.tsv,Gas,CC-RC
353,353,937,76169,5,-93.725,3,30.275,TX,505_885.tsv,Gas,CC-RC
354,354,942,76240,5,-95.675,3,36.425,OK,628_846.tsv,Gas,CC-RC
355,355,944,76252,5,-118.125,3,33.925,CA,578_397.tsv,Gas,CC-RC
356,356,945,76269,5,-119.075,3,34.175,CA,583_378.tsv,Gas,CC-RC
357,357,946,76270,5,-117.675,3,33.975,CA,579_406.tsv,Gas,CC-RC
358,358,947,76302,5,-102.325,3,31.825,TX,536_713.tsv,Gas,CC-RC
359,359,949,76321,5,-87.975,3,31.275,AL,525_1000.tsv,Gas,CC-RC
360,360,950,76339,5,-75.925,3,40.375,PA,707_1241.tsv,Gas,CC-RC
361,361,951,76368,5,-81.825,3,28.025,FL,460_1123.tsv,Gas,CC-RC
362,362,952,76374,5,-116.975,3,32.575,CA,551_420.tsv,Gas,CC-RC
363,363,953,76389,5,-78.875,3,43.025,NY,760_1182.tsv,Gas,CC-RC
364,364,954,76418,5,-84.825,3,39.075,IN,681_1063.tsv,Gas,CC-RC
365,365,955,76420,5,-81.725,3,39.575,OH,691_1125.tsv,Gas,CC-RC
366,366,959,76451,5,-112.675,3,32.975,AZ,559_506.tsv,Gas,CC-RC
367,367,960,76489,5,-118.825,3,34.975,CA,599_383.tsv,Gas,CC-RC
368,368,961,76499,5,-71.425,3,41.875,RI,737_1331.tsv,Gas,CC-RC
369,369,970,76642,5,-91.225,3,30.325,LA,506_935.tsv,Gas,CC-RC
370,370,973,76664,5,-97.025,3,36.675,OK,633_819.tsv,Gas,CC-RC
371,371,974,76675,5,-93.875,3,29.875,TX,497_882.tsv,Gas,CC-RC
372,372,977,76702,5,-87.175,3,41.625,IN,732_1016.tsv,Gas,CC-RC
373,373,983,76798,5,-93.325,3,30.175,LA,503_893.tsv,Gas,CC-RC
374,374,987,76838,5,-74.375,3,40.425,NJ,708_1272.tsv,Gas,CC-RC
375,375,988,76841,5,-97.225,3,35.675,OK,613_815.tsv,Gas,CC-RC
376,376,989,76842,4,-122.325,3,40.525,CA,710_313.tsv,Gas,CC-OT
377,377,990,76847,5,-112.825,3,33.325,AZ,566_503.tsv,Gas,CC-RC
378,378,991,76857,6,-89.425,3,33.275,MS,565_971.tsv,Gas,CC-DC
379,379,992,76885,5,-79.925,3,34.825,NC,596_1161.tsv,Gas,CC-RC
380,380,997,76912,5,-122.725,3,45.625,WA,812_305.tsv,Gas,CC-RC
381,381,999,76922,5,-89.025,3,42.575,WI,751_979.tsv,Gas,CC-RC
382,382,1000,76973,5,-104.625,3,40.075,CO,701_667.tsv,Gas,CC-RC
383,383,1001,76989,5,-114.675,3,32.725,AZ,554_466.tsv,Gas,CC-RC
384,384,1002,76997,5,-76.525,3,40.025,PA,700_1229.tsv,Gas,CC-RC
385,385,1007,77045,5,-121.025,3,37.625,CA,652_339.tsv,Gas,CC-RC
386,386,1009,77057,5,-97.925,3,33.075,TX,561_801.tsv,Gas,CC-RC
387,387,1013,77105,5,-90.575,3,34.175,MS,583_948.tsv,Gas,CC-RC
388,388,1022,77269,5,-81.675,3,39.575,OH,691_1126.tsv,Gas,CC-RC
389,389,1023,77295,5,-85.025,3,33.375,GA,567_1059.tsv,Gas,CC-RC
390,390,1024,77296,5,-85.075,3,33.325,GA,566_1058.tsv,Gas,CC-RC
391,391,1031,77489,5,-92.525,3,33.325,AR,566_909.tsv,Gas,CC-RC
392,392,1035,77569,5,-73.575,3,40.725,NY,714_1288.tsv,Gas,CC-RC
393,393,1037,77580,5,-121.525,3,37.675,CA,653_329.tsv,Gas,CC-RC
394,394,1039,77622,5,-81.825,3,27.725,FL,454_1123.tsv,Gas,CC-RC
395,395,1041,77648,5,-88.175,3,30.475,AL,509_996.tsv,Gas,CC-RC
396,396,1042,77670,5,-78.425,3,37.725,VA,654_1191.tsv,Gas,CC-RC
397,397,1043,77674,5,-94.175,3,32.125,TX,542_876.tsv,Gas,CC-RC
398,398,1044,77675,5,-86.775,3,32.325,AL,546_1024.tsv,Gas,CC-RC
399,399,1046,77709,5,-90.425,3,29.975,LA,499_951.tsv,Gas,CC-RC
400,400,1053,77879,5,-90.175,3,36.575,MO,631_956.tsv,Gas,CC-RC
401,401,1054,77934,5,-90.025,3,34.975,MS,599_959.tsv,Gas,CC-RC
402,402,1058,78044,6,-114.925,3,36.425,NV,628_461.tsv,Gas,CC-DC
403,403,1059,78045,5,-78.075,3,42.625,NY,752_1198.tsv,Gas,CC-RC
404,404,1061,78060,5,-97.525,3,25.875,TX,417_809.tsv,Gas,CC-RC
405,405,1066,78177,5,-87.125,3,30.575,FL,511_1017.tsv,Gas,CC-RC
406,406,1068,78220,4,-97.125,3,28.875,TX,477_817.tsv,Gas,CC-OT
407,407,1069,78230,5,-96.575,3,40.875,NE,717_828.tsv,Gas,CC-RC
408,408,1072,78306,5,-113.625,3,42.575,ID,751_487.tsv,Gas,CC-RC
409,409,1073,78314,5,-80.525,3,35.775,NC,615_1149.tsv,Gas,CC-RC
410,410,1074,385508,5,-79.775,3,40.575,PA,711_1164.tsv,Gas,CC-RC
411,411,1075,385530,5,-121.525,3,38.425,CA,668_329.tsv,Gas,CC-RC
412,412,1078,404924,5,-73.775,3,42.575,NY,751_1284.tsv,Gas,CC-RC
413,413,1079,405319,5,-122.075,3,37.625,CA,652_318.tsv,Gas,CC-RC
414,414,1080,587518,5,-93.325,3,44.325,MN,786_893.tsv,Gas,CC-RC
415,415,1081,587560,5,-121.975,3,37.375,CA,647_320.tsv,Gas,CC-RC
416,416,1082,587567,5,-118.175,3,33.975,CA,579_396.tsv,Gas,CC-RC
417,417,1083,587571,5,-123.125,3,46.175,OR,823_297.tsv,Gas,CC-RC
418,418,1084,587613,5,-96.825,3,40.325,NE,706_823.tsv,Gas,CC-RC
419,419,1085,587650,5,-93.325,3,43.125,IA,762_893.tsv,Gas,CC-RC
420,420,1086,587651,5,-89.625,3,41.825,IL,736_967.tsv,Gas,CC-RC
421,421,1087,587704,5,-120.925,3,37.475,CA,649_341.tsv,Gas,CC-RC
422,422,1089,587756,5,-73.725,3,42.675,NY,753_1285.tsv,Gas,CC-RC
423,423,1090,587788,5,-95.425,3,28.975,TX,479_851.tsv,Gas,CC-RC
424,424,1091,587800,5,-89.425,3,43.075,WI,761_971.tsv,Gas,CC-RC
425,425,1092,587835,5,-117.625,3,33.875,CA,577_407.tsv,Gas,CC-RC
426,426,1093,587898,5,-94.725,3,29.325,TX,486_865.tsv,Gas,CC-RC
427,427,1094,587938,5,-88.175,3,44.325,WI,786_996.tsv,Gas,CC-RC
428,428,1097,587994,5,-108.225,3,36.675,NM,633_595.tsv,Gas,CC-RC
429,429,1098,587996,5,-89.725,3,35.875,AR,617_965.tsv,Gas,CC-RC
430,430,1099,588007,5,-81.175,3,32.425,GA,548_1136.tsv,Gas,CC-RC
431,431,1101,588012,5,-111.725,3,40.075,UT,701_525.tsv,Gas,CC-RC
432,432,1104,588110,5,-78.325,3,37.725,VA,654_1193.tsv,Gas,CC-RC
433,433,1106,588165,5,-72.625,3,41.575,CT,731_1307.tsv,Gas,CC-RC
434,434,1108,593927,5,-80.825,3,41.925,OH,738_1143.tsv,Gas,CC-RC
435,435,1110,606380,6,-111.875,3,39.825,UT,696_522.tsv,Gas,CC-DC
436,436,1111,606975,5,-86.525,3,31.375,AL,527_1029.tsv,Gas,CC-RC
437,437,1112,607160,5,-117.125,3,33.125,CA,562_417.tsv,Gas,CC-RC
438,438,1118,613326,5,-94.025,3,44.175,MN,783_879.tsv,Gas,CC-RC
439,439,1121,626314,5,-73.475,3,40.725,NY,714_1290.tsv,Gas,CC-RC
440,440,1122,632007,5,-111.775,3,40.325,UT,706_524.tsv,Gas,CC-RC
441,441,1123,632045,5,-73.375,3,40.725,NY,714_1292.tsv,Gas,CC-RC
442,442,1124,632047,5,-72.925,3,40.825,NY,716_1301.tsv,Gas,CC-RC
443,443,1125,632209,5,-121.375,3,38.775,CA,675_332.tsv,Gas,CC-RC
444,444,1128,732864,5,-119.525,3,36.675,CA,633_369.tsv,Gas,CC-RC
445,445,1129,732898,5,-80.375,3,26.675,FL,433_1152.tsv,Gas,CC-RC
446,446,1133,748853,5,-80.375,3,27.375,FL,447_1152.tsv,Gas,CC-RC
447,447,1138,841085,5,-102.275,3,31.825,TX,536_714.tsv,Gas,CC-RC
448,448,1139,849342,5,-96.075,3,29.225,TX,484_838.tsv,Gas,CC-RC
449,449,1141,856045,5,-122.175,3,39.375,CA,687_316.tsv,Gas,CC-RC
450,450,1142,871146,5,-100.925,3,32.725,TX,554_741.tsv,Gas,CC-RC
451,451,1145,875399,5,-90.175,3,38.625,MO,672_956.tsv,Gas,CC-RC
452,452,1146,883352,6,-103.325,3,32.775,NM,555_693.tsv,Gas,CC-DC
453,453,1148,884383,5,-121.775,3,38.075,CA,661_324.tsv,Gas,CC-RC
454,454,1150,891963,5,-121.525,3,38.075,CA,661_329.tsv,Gas,CC-RC
455,455,1154,922140,5,-96.675,3,44.425,SD,788_826.tsv,Gas,CC-RC
456,456,1155,1123030,5,-97.325,3,31.125,TX,522_813.tsv,Gas,CC-RC
457,457,1156,1124417,5,-75.225,3,39.875,NJ,697_1255.tsv,Gas,CC-RC
458,458,1158,1133698,5,-96.525,3,33.775,TX,575_829.tsv,Gas,CC-RC
459,459,1163,1168279,5,-116.975,3,43.925,ID,778_420.tsv,Gas,CC-RC
460,460,1167,1196724,5,-104.525,3,38.325,CO,666_669.tsv,Gas,CC-RC
461,461,1170,1502940,5,-74.125,3,40.675,NJ,713_1277.tsv,Gas,CC-RC
462,462,1171,1503622,5,-74.425,3,40.475,NJ,709_1271.tsv,Gas,CC-RC
463,463,1172,1573104,5,-104.725,3,41.125,WY,722_665.tsv,Gas,CC-RC
464,464,1176,1648419,5,-75.425,3,39.075,DE,681_1251.tsv,Gas,CC-RC
465,465,1180,1995460,5,-84.525,3,42.675,MI,753_1069.tsv,Gas,CC-RC
