1,1884
1,1711
5,2011
4,76102
3,607176
6,2102
6,841085
3,76664
0,1717
5,1419
1,76600
8,1827
5,78169
2,613310
2,2220
1,1684
5,1804
1,2015
6,74365
5,2327
7,2166
3,1830
3,2087
1,74509
0,1569
0,1784
4,1780
2,1538
6,588007
2,1378
6,75819
8,75909
1,76426
4,73195
2,2229
5,74474
0,826582
0,1387
1,2442
5,2100
0,76642
5,1929
4,1487
5,76734
0,1483
1,2458
3,1181091
3,1825
8,2367
6,75179
1,77503
6,1606
5,2136
0,1740
1,74886
6,1143769
1,75538
4,1363
3,871146
0,1322
3,2268
5,1161596
1,1670
0,2024
0,2187
6,1768
0,2248
5,1349
4,1734
0,1579
1,2444
0,1834
1,405319
1,2261
4,74306
1,2429
8,73051
5,588008
1,75064
5,1342
1,2378
0,1386
5,77747
3,76240
2,1655
0,2149
6,77255
2,1798
5,75148
1,1196724
3,1472
7,2346
4,587571
7,2228
6,2085
0,73950
6,2138
5,891963
1,74936
4,77093
5,1511
5,1746
1,76973
5,75856
4,1708
5,77860
5,1925
5,76243
5,1507
5,2452
1,75023
2,1328
8,1317
3,2449
5,2450
3,1897
6,2108
2,1305
1,73720
4,1772
1,75345
6,75393
1,76160
2,2316
2,2420
6,1480
6,73532
5,74307
3,78151
1,1996
3,1875
1,2435
6,607274
5,587756
3,73009
1,72767
6,73256
0,1754
1,587988
5,1332
1,1796
5,74630
0,1384
2,74097
8,74931
1,587724
1,587994
1,1813
5,1985
4,2317
0,1574461
3,76542
5,1396
3,588110
7,2142
1,74293
8,912854
0,1642
6,74507
1,76499
4,588164
5,1756
5,1510
5,74408
0,1799
7,76368
1,78045
0,1970
6,1561
6,2099
5,1669
5,2212
6,1880
4,75632
6,2275
0,77005
5,73974
4,2436
6,74185
1,2082
4,1319175
5,607160
6,588238
1,2211
6,74816
7,76886
3,2391
0,2250
5,75568
5,75616
0,2278
0,2107
5,1887
2,1686
7,2059
6,2173
0,76798
2,2455
6,1607
1,1973
3,1705
6,1577
5,1786
5,1979
3,76841
3,75441
3,2469
4,75187
5,593927
3,76790
3,2334
1,1817
8,77325
1,73384
7,2055
6,75258
5,2170
0,1646
1,1371
6,2426
0,73881
2,874697
3,76418
2,2222
1,1750
1,73939
3,78246
1,588012
5,75088
1,1354
8,2351
6,883620
0,1753
3,1779
0,2128
6,72752
4,76008
1,75796
4,2064
1,1759
2,2143
3,1516
5,73716
0,2270
5,1701
6,1590
6,1181214
4,77570
3,2411
5,72731
1,1710
2,74993
2,732864
1,74912
5,1395
2,1715
0,1906
2,1907
0,73072
2,1482
8,2368
1,2093
1,73332
3,1651571
4,77757
2,74825
1,1144030
5,1397
5,1593
5,1546
1,73422
2,74637
0,2080
1,1960
5,72779
6,2210
5,1941
7,2056
3,2086
3,1721
6,1313
6,72749
4,1648
1,77698
5,76489
5,73488
0,1596
6,77218
0,1602
1,1723
3,2050
5,73844
5,2448
4,77030
1,1408
3,2049
1,75666
6,2168
4,74698
4,1370
2,1481
5,1980
1,1362
5,1803
0,587788
4,74417
3,2399
8,1687
1,75016
5,2263
5,2076
5,1757
0,1722
8,2004
1,2433
6,2264
6,1515
1,2111
5,2120
3,1937
3,1742
1,73701
1,587651
4,2253
1,2193
3,72862
6,1961
2,1338
6,75155
6,1716
2,1782
7,2123
3,77935
3,1336
1,1609
4,1871
1,2307
5,1427
2,1539
6,1478
1,385617
1,76730
5,1794
7,1793
6,2446
4,76650
7,75123
1,74618
6,2104
3,587613
0,73770
0,1755
5,1610
6,2171
0,1173151
0,2133
6,1568
1,76239
4,77565
5,2007
6,72973
3,1939
3,73636
3,77670
3,1400
2,1739
5,2271
5,2155
5,1968
3,2468
5,626314
1,2070
1,2167
3,2465
6,78177
7,76312
3,1656
2,1475
2,77489
3,1761
6,2179
5,1725
5,1924
4,746556
8,73184
6,76451
8,73622
0,840309
1,75890
5,1637
2,2467
3,1585142
5,72783
3,2416
0,76681
4,1417
5,1767
6,76097
5,76339
2,1665
1,587518
5,77581
1,72820
1,1831
4,73813
4,1828
5,2407
3,875399
3,2383
3,2081
6,2308
6,1589
3,1758
5,1497
7,77938
6,75977
0,74674
6,72929
4,2321
2,1533
1,587938
8,2203
5,74075
4,72813
3,1709
0,1641
4,1414
0,72793
8,1948
3,1766
7,748853
3,72931
6,1896
1,1737
1,73776
1,76912
2,77002
0,75205
3,2110
6,74413
7,1752
5,2267
1,75075
3,1838
5,73982
1,75820
5,77043
4,1832
6,606975
1,1406
7,2241
8,883352
1,1764
3,2466
0,587898
8,2375
4,1833
6,1947
0,1636
5,72775
2,2421
5,2400
6,1898
6,1690
1,1534
8,78044
5,76444
6,2223
4,2127
7,77622
6,2145
2,1652
0,1584122
5,2044
2,2240
4,73408
1,2401
6,75131
3,1770
5,75599
2,1914
2,2213
4,1441
5,2169
5,75003
5,74349
5,1680849
1,75962
6,77295
2,1575
2,2414
1,75068
6,1517
5,76901
1,77331
6,1133698
1,78293
4,1374
3,74986
6,77296
5,1394
7,2148
4,588093
0,1777
0,1574
5,1878
4,1486
1,75426
5,1393
2,73485
5,1675
0,1763
7,732898
8,1319
5,632209
1,2430
1,1940
1,73863
1,2090
3,2020
1,1736
5,2273
3,74763
4,77144
1,2238
6,75304
8,72914
1,1689
4,1489
0,2359
3,2459
1,2320
1,1528
5,2160
4,1748
0,820019
5,1998
6,1826
6,587996
5,850144
3,1741
8,2260
6,1688
5,1523
8,1308
6,73618
0,1320
1,1814
5,75378
2,2376
1,1376
6,77243
3,76847
5,73155
2,1334
4,2315
5,911906
6,1312
6,2266
1,2088
8,2361
0,1619
1,632007
6,1743
2,77674
6,73772
2,1520
2,2242
1,2251
5,73702
3,1492
5,73511
4,2062
1,77364
1,2454
5,1611
3,676259
2,73855
1,2072
5,1329
1,2239
1,2322
6,1615
5,1428
0,1594
0,2358
0,1307
4,1751
1,75585
3,1775
1,2073
6,2353
7,1744511
4,1771
7,1713
5,2305
3,1660
2,1653
5,2439
5,75722
4,891923
2,1531
5,1936
3,2035
3,74984
5,2405
5,75937
6,1776
7,2207
1,1360
7,751356
6,1519
0,1957
1,1995460
8,1383
5,2384
6,74888
2,1787
7,1789
0,1997368
5,404924
7,1714
5,1445
3,2398
1,2382
5,73718
5,77627
1,587650
5,2332
5,74479
1,1910
5,2306
1,2319
6,1567
1,76598
3,76017
3,75157
2,72955
0,75127
4,75061
0,2289
0,1945
2,2246
6,76098
0,1598
5,78103
1,2115
0,2026
3,1573
1,609597
0,2030
5,75325
0,1971
4,74132
0,76321
5,1327
5,73869
0,1926
1,1433
4,737634
7,2057
5,2083
6,2154
5,1699
6,1700
6,76269
5,76997
6,587567
3,1823
5,77580
3,1339
0,1324
1,1657
6,75132
0,613373
4,1405
1,74466
7,78060
1,2013
3,76800
1,73093
6,2272
1,75143
5,1522
8,77820
1,1471
2,1649
1,1541
5,1731
5,76186
4,73519
6,2200
5,1398
5,74169
1,1375
0,1915
5,2074
5,1437
5,1892
1,2330
4,74695
5,74871
5,77141
5,2393
6,77105
0,2281
7,2363
6,77769
3,1983
6,1821
5,1545
6,1809
6,1367
1,1733
7,2118
1,73215
0,1762
0,1765
0,1931
5,632045
7,2364
1,1835
0,1978
1,2445
5,587835
4,74237
5,1124417
1,2457
0,1987
5,72730
1,1412
8,76169
3,77879
6,2113
0,1785
4,73458
3,1411
5,2039
4,1415
6,2243
7,2345
2,2021
1,1436
3,76663
3,73669
5,2427
5,1512
3,2178
4,1718
4,1706
1,1559
1,1467
5,1444
3,1959
2,78314
1,1989
3,1712
8,72951
8,76857
5,74208
1,76389
6,606380
3,2333
1,1358974
1,735714
5,2053
8,2159
0,72780
5,1877
4,1134407
3,73271
5,72748
2,77052
4,73276
8,75878
2,2371
0,385643
0,1603
3,1984
5,385508
0,76675
7,2365
4,1418
3,1920
6,2112
5,73098
7,2078
4,2048
6,76252
5,76702
3,1439
5,1874
3,1703
3,2390
5,2453
2,73358
4,74939
3,74298
5,2325
1,73309
6,73473
2,73447
0,1773
5,1664
4,2262
3,2041
1,587800
5,2214
3,76732
5,1891
5,72728
5,1727
5,75882
6,2176
5,1550
5,76270
8,2244
4,2318
3,76374
5,588165
4,1719
4,74761
8,2341
0,1956
2,1788
5,1720
5,77148
3,2040
3,2425
5,74690
2,76842
7,78220
3,1749
2,2372
1,1361
8,2350
2,1337
2,2046
7,2135
1,2071
5,1778
2,77328
6,74510
3,2274
5,1389
1,77365
6,73667
6,74166
6,1309
1,74573
5,75260
0,76989
5,75180
3,2396
1,76922
7,2140
6,2122
2,76899
0,2019
8,1698
6,1123030
6,2277
6,75668
4,78306
1,1729
1,74708
5,74428
0,2257
3,2464
0,77749
5,884383
3,1732
1,1504
4,1681
3,1399
8,2152
6,1521
3,1783
1,77977
5,2417
4,1930
5,2000
8,2121
6,1822
3,73480
